U.S. News,"Close to 800,000 in U.S. file new unemployment claims - UPI.com",By Clyde Hughes,https://www.upi.com/Top_News/US/2020/12/31/Close-to-800000-in-US-file-new-unemployment-claims/1691609430086/,"
Read More
Mnuchin says $600 payments on the way; McConnell blocks vote for $2,000 stimulus
Another 800,000 U.S. workers file new unemployment claims 
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/1691609430086/2020/1/d265e6654b3686f10c90228f4ede2255/Close-to-800000-in-US-file-new-unemployment-claims.jpg
World News,Chinese regulators approve first COVID-19 vaccine for general use - UPI.com,By Don Jacobson,https://www.upi.com/Top_News/World-News/2020/12/31/Chinese-regulators-approve-first-COVID-19-vaccine-for-general-use/5601609427591/,"""The safety and efficacy of the vaccines have been proven,"" Zeng said.
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/5601609427591/2020/1/e7886062036d504d14ac55a5b50b9569/Chinese-regulators-approve-first-COVID-19-vaccine-for-general-use.jpg
U.S. News,"Another day of record COVID-19 deaths in U.S.; 7,500 dead in last 2 days - UPI.com",By Don Jacobson & Daniel Uria,https://www.upi.com/Top_News/US/2020/12/31/Another-day-of-record-COVID-19-deaths-in-US-7500-dead-in-last-2-days/3951609423800/,"Other COVID-19 developments Thursday:Authorities are investigating a fired Wisconsin health worker who officials say intentionally ruined hundreds of doses of Moderna's vaccine.The first New Year's Eve of the coronavirus era is underway and will still feature many traditional celebrations worldwide. The parties, however, are dramatically more muted.
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/3951609423800/2020/1/a0378735e38108611dc7c53eab3b7607/Another-day-of-record-COVID-19-deaths-in-US-7500-dead-in-last-2-days.jpg
World News,"U.S., South Korea turning attention to joint exercises, reports say - UPI.com",By Elizabeth Shim,https://www.upi.com/Top_News/World-News/2020/12/31/US-South-Korea-turning-attention-to-joint-exercises-reports-say/4651609426492/,"COVID-19 vaccines for U.S. troops in Korea began earlier this week. A second delivery of vaccines is expected soon, and U.S. and South Korean militaries are discussing the continued distribution of the vaccines to service members of both nationalities, according to reports.
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/4651609426492/2020/1/26ea52fa6c259f6bf932bd48e72d636a/US-South-Korea-turning-attention-to-joint-exercises-reports-say.jpg
U.S. News,FBI investigating worker who ruined over 500 doses of COVID-19 vaccine - UPI.com,By Don Jacobson,https://www.upi.com/Top_News/US/2020/12/31/FBI-investigating-worker-who-ruined-over-500-doses-of-COVID-19-vaccine/5291609420550/,"
Read More
Britain approves Oxford/AstraZeneca COVID-19 vaccine 
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/5291609420550/2020/1/f1e670ac9d5b02f8cd4581444e7c1750/FBI-investigating-worker-who-ruined-over-500-doses-of-COVID-19-vaccine.jpg
World News,"Algeria, Bolivia opt to use Russia's 'Sputnik V' vaccine to fight COVID-19 - UPI.com",By Clyde Hughes,https://www.upi.com/Top_News/World-News/2020/12/31/Algeria-Bolivia-opt-for-Russias-Sputnik-V-vaccine-to-fight-COVID-19/8211609420403/,"
Read More
Russian COVID-19 cases three times higher than reported, official says
EU nations' vaccinations begin as COVID-19 cases surpass 1% of world 
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/8211609420403/2020/1/a0168ecb2842761e6f6a22525641c7e4/Algeria-Bolivia-opt-for-Russias-Sputnik-V-vaccine-to-fight-COVID-19.jpg
World News,"North Korea 'ready' for Eighth Party Congress, state media says - UPI.com",By Elizabeth Shim,https://www.upi.com/Top_News/World-News/2020/12/31/North-Korea-ready-for-Eighth-Party-Congress-state-media-says/1591609423253/,"
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/1591609423253/2020/1/1eba508d0c9ad57f5e366b95dc9f6d2a/North-Korea-ready-for-Eighth-Party-Congress-state-media-says.jpg
U.S. News,"Samuel Little, one of most notorious U.S. serial killers, dead at 80 - UPI.com",By Don Jacobson,https://www.upi.com/Top_News/US/2020/12/31/Samuel-Little-one-of-most-notorious-US-serial-killers-dead-at-80/9041609417136/,"

","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/9041609417136/2020/1/6977276353238e4ea854654da4b51573/Samuel-Little-one-of-most-notorious-US-serial-killers-dead-at-80.jpg
World News,"British PM Boris Johnson, Queen Elizabeth II give final approval to Brexit deal - UPI.com",By Clyde Hughes,https://www.upi.com/Top_News/World-News/2020/12/31/British-PM-Boris-Johnson-queen-give-final-approval-to-Brexit-deal/1191609416052/,"

","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/1191609416052/2020/1/ea589696b34acb4dd06712b8070c3660/British-PM-Boris-Johnson-queen-give-final-approval-to-Brexit-deal.jpg
U.S. News,Watch live: New Year's Eve celebrations around the world - UPI.com,By Don Jacobson,https://www.upi.com/Top_News/US/2020/12/31/Watch-live-New-Years-Eve-celebrations-around-the-world/8241609412498/,"Sydney's famous fireworks display will go ahead as normal, but it has been cut to seven minutes and Australians are being encouraged to watch it on television or online.

","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/8241609412498/2020/1/8b6ccaacc794049a89b7f348f984b739/Watch-live-New-Years-Eve-celebrations-around-the-world.jpg
World News,Google celebrates New Year's Eve with cuckoo clock Doodle - UPI.com,By Wade Sheridan,https://www.upi.com/Top_News/World-News/2020/12/31/Google-celebrates-New-Years-Eve-with-cuckoo-clock-Doodle/5971609413628/,"Google, on Wednesday, celebrated the life of civil rights activist Elizabeth Peratrovich with a new Doodle. Peratrovich helped pass the first anti-discrimination law in the United States.
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/i/5971609413628/2020/1/16094138251336/Google-celebrates-New-Years-Eve-with-cuckoo-clock-Doodle.jpg
U.S. News,Trump to return to White House early from Mar-a-Lago vacation - UPI.com,By Darryl Coote,https://www.upi.com/Top_News/US/2020/12/31/Trump-to-return-to-White-House-early-from-Mar-a-Lago-vacation/8371609403277/,"Rick Hanson, a law profession at the University of California, Irvine, wrote on his blog, ""I don't expect this to make a difference in the outcome, but rather only extend the day as the chambers of Congress consider objections.""
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/8371609403277/2020/1/e1304a93d7459eda0823c4d9367093e1/Trump-to-return-to-White-House-early-from-Mar-a-Lago-vacation.jpg
Defense News,U.S. warships travel Taiwan Strait; China warns against show of force - UPI.com,By Darryl Coote,https://www.upi.com/Defense-News/2020/12/31/US-warships-travel-Taiwan-Strait-China-warns-against-show-of-force/6821609398971/,"Naval and air forces were deployed to conduct tracking and monitoring of the two U.S. destroyers, Wu said, stressing that the People's Liberation Army is on high alert and is ""ready to respond to any threats and provocations"" to safeguard China's sovereignty.
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/i/6821609398971/2020/1/16094017523213/US-warships-travel-Taiwan-Strait-China-warns-against-show-of-force.jpg
Top News,"On This Day, Dec. 31: China reports pneumonia cluster in early days of COVID-19 pandemic - UPI.com",By UPI Staff,https://www.upi.com/Top_News/2020/12/31/On-This-Day-China-reports-pneumonia-cluster-in-early-days-of-COVID-19-pandemic/7261609190350/," 





								File Photo by Stephen Shaver/UPI								




","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/7261609190350/2020/1/c5ab31198392e5e236d7ca6b526b6244/On-This-Day-China-reports-pneumonia-cluster-in-early-days-of-COVID-19-pandemic.jpg
Top News,On This Day in History - December 31st - Almanac - UPI.com,By United Press International,https://www.upi.com/Top_News/2020/12/31/UPI-Almanac-for-Thursday-Dec-31-2020/9781609190348/,"A thought for the day: ""Hold fast to life and youth."" -- Canadian-American entrepreneur Elizabeth Arden
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/9781609190348/2020/1/c5ab31198392e5e236d7ca6b526b6244/UPI-Almanac-for-Thursday-Dec-31-2020.jpg
U.S. News,"U.S. blacklists Venezuelan judge, prosecutor over Citgo 6 trial - UPI.com",By Darryl Coote,https://www.upi.com/Top_News/US/2020/12/31/US-blacklists-Venezuelan-judge-prosecutor-over-Citgo-6-trial/4651609394422/,"Venezuela has repeatedly balked at the sanctions, and on Wednesday Foreign Minister Jorge Arreaza via Twitter accused the blacklisting of its legal professionals of being the product of ""imperial barbarism.""
Advertisement
","Dec. 31, 2020 ",https://cdnph.upi.com/svc/sv/upi/4651609394422/2020/1/e2f02d2884a374df2c48baf578c6309d/US-blacklists-Venezuelan-judge-prosecutor-over-Citgo-6-trial.jpg
U.S. News,"U.N.: Trump's Blackwater pardons violate international law, an affront to justice - UPI.com",By Darryl Coote,https://www.upi.com/Top_News/US/2020/12/30/UN-Trumps-Blackwater-pardons-violate-intl-law-an-affront-to-justice/1481609385116/,"""It places our military and civilian personnel at increased risk and it betrays our most fundamental values,"" the pair said. ""American prestige, credibility and security have all been seriously undermined.""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/1481609385116/2020/1/8a540ca05ffc2a459691a5cc8c41c91c/UN-Trumps-Blackwater-pardons-violate-intl-law-an-affront-to-justice.jpg
U.S. News,Michigan establishes $641M fund for Flint water crisis settlement - UPI.com,By Daniel Uria,https://www.upi.com/Top_News/US/2020/12/30/Michigan-establishes-641M-fund-for-Flint-water-crisis-settlement/3461609380817/,"""What happened in Flint should never have happened,"" she said. ""From my first month in office, Attorney General Dana Nessel and I made it clear to our teams that even though we inherited this situation, it was our responsibility to achieve the best possible settlement for the children and families of Flint. While this settlement may never be enough to compensate for what happened, it is a major step toward helping the people of Flint heal.""
RELATED Florida professor predicts Amazon rainforest collapse by 2064
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/3461609380817/2020/1/42b8866f7d0109fc15cb1b163f9a1d3a/Michigan-establishes-641M-fund-for-Flint-water-crisis-settlement.jpg
U.S. News,Census Bureau to miss deadline for House apportionment data - UPI.com,By Daniel Uria,https://www.upi.com/Top_News/US/2020/12/30/Census-Bureau-to-miss-deadline-for-House-apportionment-data/4931609376279/,"The 6-3 majority said on Dec. 18 that deciding the case now isn't feasible because it remains uncertain just how fully the Commerce Department, the parent agency of the Census Bureau, will implement the presidential memorandum.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/4931609376279/2020/1/2b54051958758b774fb1bc54b0c5374d/Census-Bureau-to-miss-deadline-for-House-apportionment-data.jpg
U.S. News,New Hampshire governor cancels inauguration ceremony citing anti-mask protests - UPI.com,By Daniel Uria,https://www.upi.com/Top_News/US/2020/12/30/NH-Gov-Sununu-cancels-inauguration-ceremony-citing-anti-mask-protests/2411609373689/,"""While I understand the very real concern, it is a truly sad situation when our elected officials need to even think about such a decision due to a small group of truly unhinged gun-toting citizens,"" he said. ""Reasonable people across the state need to rise up against these bullies and say 'enough.'""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/2411609373689/2020/1/16093760383773/NH-Gov-Sununu-cancels-inauguration-ceremony-citing-anti-mask-protests.jpg
U.S. News,Trump extends pandemic-related halt on international visas - UPI.com,By Daniel Uria,https://www.upi.com/Top_News/US/2020/12/30/Trump-extends-pandemic-related-halt-on-international-visas/2451609370706/,"Biden has pledged to reverse many of Trump's immigration policies, including travel bans from majority-Muslim countries and policies separating children from parents at the border. He's also vowed to reform the visa system and restore refugee admissions to their levels prior to Trump's presidency.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/2451609370706/2020/1/6b8d362d9d2f64aa6e88500501c1535a/Trump-extends-pandemic-related-halt-on-international-visas.jpg
U.S. News,Joe Biden nominates Kathleen Hicks first female deputy secretary of defense - UPI.com,By Danielle Haynes,https://www.upi.com/Top_News/US/2020/12/30/Biden-nominates-Hicks-first-female-deputy-secretary-of-defense/1811609365270/,"""These remarkable public servants have the knowledge and expertise to hit the ground running on day one. And I look forward to working with them to get this virus under control, safely and responsibly reopen our economy and our schools, and build back our country in a way that lifts up all Americans.""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/1811609365270/2020/1/16093694377558/Biden-nominates-Hicks-first-female-deputy-secretary-of-defense.jpg
World News,Indonesia outlaws Islamic Defenders Front religious group - UPI.com,By Daniel Uria,https://www.upi.com/Top_News/World-News/2020/12/30/Indonesia-outlaws-Islamic-Defenders-Front-religious-group/3141609365306/,"Rizieq surrendered to police earlier this month and faces up to six years in prison on charges related to violating the nation's coronavirus protocol by holding gatherings with thousands of people.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/3141609365306/2020/1/1295648bfacf434e7e5fa316d0e3435e/Indonesia-outlaws-Islamic-Defenders-Front-religious-group.jpg
U.S. News,"Dow Jones hits record high, rising for fourth session out of five - UPI.com",By Daniel Uria,https://www.upi.com/Top_News/US/2020/12/30/Dow-Jones-hits-record-high-rising-for-fourth-session-out-of-five/4151609363310/,"""We expect strong economic growth to reemerge in 2021 in the wake of headwinds from the pandemic in 2020 and the U.S.-China trade war in 2019,"" said Doug Rao, portfolio manager at Janus Henderson Investors. ""While leadership has thus far been narrow -- limited mostly to the digital economy -- we foresee a broadening recovery as vaccines are widely implemented and consumers are able to reengage with the physical economy.""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/4151609363310/2020/1/5a3c426fe5238ab479f1bdef64d187dc/Dow-Jones-hits-record-high-rising-for-fourth-session-out-of-five.jpg
U.S. News,Ohio inmate who survived execution attempt dies of 'probable' COVID-19 - UPI.com,By Danielle Haynes,https://www.upi.com/Top_News/US/2020/12/30/Ohio-inmate-who-survived-execution-attempt-dies-of-probable-COVID-19/1861609358432/,"Two federal death row inmates scheduled for execution next month have tested positive for the virus, and their lawyers have asked for stays of execution.

","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/1861609358432/2020/1/16093613198690/Ohio-inmate-who-survived-execution-attempt-dies-of-probable-COVID-19.jpg
Defense News,U.S. Navy trains Croatian navy in underwater mine disposal - UPI.com,By Ed Adamczyk,https://www.upi.com/Defense-News/2020/12/30/US-Navy-trains-Croatian-navy-in-underwater-mine-disposal/8611609352452/,"Croatia, formerly a part of Yugoslavia, declared independence in 1991 and became a NATO partner nation in 2009.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/8611609352452/2020/1/16093529147750/US-Navy-trains-Croatian-navy-in-underwater-mine-disposal.jpg
Defense News,"379th Expeditionary Air Wing gets its first female, first reservist chief - UPI.com",By Ed Adamczyk,https://www.upi.com/Defense-News/2020/12/30/379th-Expeditionary-Air-Wing-gets-its-first-female-first-reservist-chief/8961609358323/,"Capaldi joined the Air Force in 1990, and was deployed numerous times in support of Operations Desert Storm, Deny Flight -- a 1993 NATO mission enforcing a no-fly zone over Bosnia and Herzegovina -- Iraqi Freedom and Enduring Freedom.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/8961609358323/2020/1/16093587886451/379th-Expeditionary-Air-Wing-gets-its-first-female-first-reservist-chief.jpg
Defense News,U.S. Marines begin rollout of small-arms suppressors - UPI.com,By Ed Adamczyk,https://www.upi.com/Defense-News/2020/12/30/US-Marines-begin-rollout-of-small-arms-suppressors/8911609355347/,"""In the big picture, the [Department of Veterans Affairs] pays out a lot in hearing loss claims,"" Brisker said. ""We'd like Marines to be able to continue to hear for many years even after they leave the service. These suppressors have that benefit as well.""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/i/8911609355347/2020/1/16093557011100/US-Marines-begin-rollout-of-small-arms-suppressors.jpg
U.S. News,Records say Nashville PD alerted to Anthony Quinn Warner making bomb a year before attack - UPI.com,By Danielle Haynes,https://www.upi.com/Top_News/US/2020/12/30/Records-say-Nashville-PD-alerted-to-bomb-making-a-year-before-attack/8581609352765/,"Clark said she wanted to ""wrap my arms around Nashville"" and ""give you all a hug.""
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi/8581609352765/2020/1/190b466b04a8eda023c55ccd1137aece/Records-say-Nashville-PD-alerted-to-bomb-making-a-year-before-attack.jpg
World News,Samsung's de facto chief says he's 'sorry' amid bribery retrial - UPI.com,By Elizabeth Shim,https://www.upi.com/Top_News/World-News/2020/12/30/Samsungs-de-facto-chief-says-hes-sorry-amid-bribery-retrial/1191609353672/,"The Samsung heir ranks ahead of Chung Mong-koo, chairman of Hyundai Motor Group, in terms of stock value, local news network YTN reported Wednesday. Lee's shares in his company are worth $8.9 billion.
","Dec. 30, 2020 ",https://cdnph.upi.com/svc/sv/upi_com/1191609353672/2020/1/3573e6bcd112de166930dcc9c60b4f25/Samsungs-de-facto-chief-says-hes-sorry-amid-bribery-retrial.jpg
